name,division,nGames,KDA,Takedowns,Kill Participation,Hero Damage,DPM,Damage Taken,Healing,HPM,Siege Damage,Team Fight Hero Damage,Team Fight Healing,Team Fight Damage Taken,XP Contribution,XPM,CC Time,Root Time,Silence Time,Stun Time,Time Dead,Time Dead %
LadyRonin#890924,D,2,2.5,7.5,0.75,18876.5,832.8890025908335,33667.5,85503,3222.0024872300373,46733.5,12005.5,7223.5,18960.5,7730,325.1924955220509,28.5,0,23,2.5,99,0.08594016859056092
Tonleigh#1959821,D,1,2.6666666666666665,8,0.8888888888888888,45109,1478.226318484383,182849,0,1923.0803891449052,84728,33507,0,131847,12723,416.93394777265746,208,0,0,44,174,0.09503328213005632
DeathWhisper#10181273,DW,3,6.666666666666667,13.333333333333334,0.9500000000000001,55247,2729.1804440827996,33642.333333333336,0,270.76743082984814,85556.33333333333,31091,0,23556.666666666668,13722.333333333334,643.7448281424677,477.3333333333333,9.666666666666666,0,0,87.66666666666667,0.07751536557977058
UnicycleYay#8912703,BW,2,3.75,7.5,0.8376623376623377,63677,2897.0349355976487,17603.5,0,52.1472,64700,15664,0,6968,10991,515.9831493141737,1,0,0,1,64,0.049679773568473765
Vacuity#413041,BW,2,7,7,0.7922077922077921,63764,2913.3674680600916,14592.5,0,0,73755.5,23098,0,7553,9260,428.52590777269756,34.5,0,0,0,57.5,0.04515114304376225
Valkamer#1476972,BW,2,2.5,7.5,0.8376623376623377,20493,970.2999451338994,64673,513,889.3994304376224,39145,12166.5,0,50938,10377,481.576816198563,77,0,0,30.5,111.5,0.08081585020683649
Xehlyv#380761,BW,1,2.5,5,0.7142857142857143,6292,263.02286087524493,23141,55661,2326.7824951012412,13881,2292,14078,15476,6798,284.17504898758983,7987,0,0,0,88,0.061310690180709775
Zephy#3649960,BW,2,2.3333333333333335,7,0.8181818181818181,33358,1545.3899495754408,54073.5,0,486.1691485303723,125025.5,12917,0,26311,25385,1194.721149575441,16.5,0,0,16.5,104,0.07527726540387547
WitsEnd#1517507,BW,1,11,11,1,20362,1042.5344,40643,68349,3816.8576,63745,8519,6664,21504,11543,591.0016,1700,0,0,0,0,0
fadingCheshi#7020498,BE,2,2.3333333333333335,3.5,1,58941.5,2206.3045718307544,37684,0,114.31877377551498,143831,16680,0,18943,13706,643.2907669019528,175.5,0,0,13,39,0.043472202870280065
Emski#7741451,BE,2,0.7142857142857143,2.5,0.7142857142857143,33575.5,1494.0929858641239,40887.5,440,646.7455216845883,154971,21446.5,0,23038.5,17497.5,622.9384238043916,4,0,0,4,144,0.11224690000458255
JackBurton#14368,BE,2,1,3.5,1,14118.5,592.7056656652046,87393.5,0,1101.6980291321777,33928,10737.5,0,52250.5,5381.5,230.95935519519594,57.5,0,0,26.5,114,0.08258659959939971
bbqNketchup#10859834,BE,2,7,3.5,1,13065,497.6316738412912,33473,75189.5,3354.9921488712807,60108.5,6007.5,7095.5,9346,6329,276.58639001805955,582.5,22,0,9,32.5,0.01732755748083972
SaberMoon#10694006,BE,2,1.75,3.5,1,54256.5,2330.5205843558624,30159,0,113.53015661446184,134505.5,24424,0,12122,13587.5,566.6127832453044,267.5,0,0,2.5,48,0.04303695712037282
BBWhashmer#590428,Heroic,3,13.333333333333334,13.333333333333334,0.9523809523809524,82521.33333333333,4234.23155052606,34246,0,686.045895039978,142193.33333333334,32677.666666666668,0,15896.333333333334,15039.333333333334,772.379579087973,402.6666666666667,0,13.333333333333334,0.6666666666666666,22.333333333333332,0.01954187753004321
Psyren#5124769,Heroic,3,5.833333333333333,11.666666666666666,0.8892339544513458,39183.666666666664,2017.1913811961192,81129.33333333333,0,1966.207631298039,79490.66666666667,23240.333333333332,0,51204,13490,708.0098163268103,109.33333333333333,18.333333333333332,3,6,61,0.053004768861958346
